CD temperatures [deg C] from synthetic data. 
  T_18,    T_D,   T_17,  T_diff1_18D, T_diff2_18D, T_diff3_18D, T_diff1_17D, T_diff2_17D, T_division_18D, T_division_17D 
-5.535262e+01 -5.547770e+01 -5.497325e+01 -5.476397e+01 -5.445178e+01 -5.605936e+01 -5.302993e+01 -5.688330e+01 -5.935357e+01 -6.940109e+01 
-5.538863e+01 -5.603914e+01 -5.501191e+01 -5.263595e+01 -5.598820e+01 -5.644632e+01 -5.137505e+01 -5.589886e+01 -7.404909e+01 -8.173869e+01 
-5.478419e+01 -5.453845e+01 -5.440878e+01 -5.606099e+01 -5.610341e+01 -5.644632e+01 -5.386939e+01 -5.510503e+01 -4.610471e+01 -5.842292e+01 
-5.574403e+01 -5.559823e+01 -5.506385e+01 -5.646548e+01 -5.468702e+01 -5.804275e+01 -5.301922e+01 -5.467826e+01 -5.079430e+01 -7.024815e+01 
-5.482031e+01 -5.476345e+01 -5.449552e+01 -5.509579e+01 -5.541379e+01 -5.683810e+01 -5.340164e+01 -5.594599e+01 -5.295513e+01 -6.262035e+01 
-5.431535e+01 -5.507590e+01 -5.440234e+01 -5.109775e+01 -5.470936e+01 -5.644632e+01 -5.185600e+01 -5.416250e+01 -7.583765e+01 -7.314242e+01 
-5.440289e+01 -5.425984e+01 -5.457327e+01 -5.512485e+01 -5.325623e+01 -5.644632e+01 -5.599839e+01 -5.550157e+01 -4.950258e+01 -4.387168e+01 
-5.503779e+01 -5.558093e+01 -5.494029e+01 -5.268128e+01 -5.436679e+01 -5.566072e+01 -5.252787e+01 -5.439433e+01 -7.098510e+01 -7.280012e+01 
-5.476673e+01 -5.537508e+01 -5.420732e+01 -5.215754e+01 -5.395936e+01 -5.644632e+01 -5.012650e+01 -5.470512e+01 -7.237786e+01 -8.403315e+01 
-5.464361e+01 -5.506607e+01 -5.452187e+01 -5.275556e+01 -5.415674e+01 -5.605936e+01 -5.242413e+01 -5.393792e+01 -6.739477e+01 -7.002179e+01 
-5.518760e+01 -5.500000e+01 -5.465053e+01 -5.612478e+01 -5.754384e+01 -5.683810e+01 -5.324727e+01 -5.600906e+01 -4.879842e+01 -6.507032e+01 
-5.506699e+01 -5.504018e+01 -5.508518e+01 -5.519688e+01 -5.370451e+01 -5.529640e+01 -5.527554e+01 -5.452990e+01 -5.417381e+01 -5.363812e+01 
-5.531095e+01 -5.548195e+01 -5.494457e+01 -5.450747e+01 -5.380519e+01 -5.566072e+01 -5.288560e+01 -5.418919e+01 -6.072717e+01 -7.021869e+01 
-5.525879e+01 -5.443851e+01 -5.456558e+01 -6.014730e+01 -5.390676e+01 -5.644632e+01 -5.512022e+01 -5.378662e+01 -2.162361e+01 -5.041052e+01 
-5.437252e+01 -5.478848e+01 -5.439976e+01 -5.249553e+01 -5.386644e+01 -5.566072e+01 -5.285079e+01 -5.374644e+01 -6.701628e+01 -6.586824e+01 
-5.473551e+01 -5.488271e+01 -5.457761e+01 -5.405545e+01 -5.479903e+01 -5.683810e+01 -5.335024e+01 -5.487634e+01 -5.937163e+01 -6.369396e+01 
-5.470815e+01 -5.444261e+01 -5.435554e+01 -5.608228e+01 -5.591802e+01 -5.723476e+01 -5.399007e+01 -5.528425e+01 -4.535547e+01 -5.707633e+01 
-5.466617e+01 -5.476157e+01 -5.423398e+01 -5.419950e+01 -5.406598e+01 -5.566072e+01 -5.217693e+01 -5.403777e+01 -5.783130e+01 -6.939591e+01 
-5.527588e+01 -5.501371e+01 -5.477606e+01 -5.664035e+01 -5.561200e+01 -5.723476e+01 -5.382302e+01 -5.514969e+01 -4.596811e+01 -6.189332e+01 
-5.522566e+01 -5.517171e+01 -5.474494e+01 -5.548704e+01 -5.530353e+01 -5.605936e+01 -5.308047e+01 -5.533114e+01 -5.339881e+01 -6.712044e+01 
-5.506712e+01 -5.489705e+01 -5.440895e+01 -5.592134e+01 -5.626533e+01 -5.644632e+01 -5.250493e+01 -5.718996e+01 -4.924110e+01 -6.847918e+01 
-5.443371e+01 -5.421159e+01 -5.384672e+01 -5.556416e+01 -5.435208e+01 -5.529640e+01 -5.238079e+01 -5.451934e+01 -4.667917e+01 -6.465041e+01 
-5.491095e+01 -5.467205e+01 -5.468017e+01 -5.613753e+01 -5.342044e+01 -5.529640e+01 -5.471171e+01 -5.448698e+01 -4.655218e+01 -5.442177e+01 
-5.491498e+01 -5.516335e+01 -5.485452e+01 -5.376816e+01 -5.661872e+01 -5.492652e+01 -5.362021e+01 -5.521432e+01 -6.269901e+01 -6.405009e+01 
-5.498726e+01 -5.536100e+01 -5.481621e+01 -5.331127e+01 -5.487794e+01 -5.492652e+01 -5.273325e+01 -5.606517e+01 -6.634972e+01 -7.026046e+01 
-5.438332e+01 -5.500000e+01 -5.455258e+01 -5.171510e+01 -5.644964e+01 -5.529640e+01 -5.280224e+01 -5.468264e+01 -7.229751e+01 -6.751490e+01 
-5.484451e+01 -5.439494e+01 -5.471032e+01 -5.728178e+01 -5.330843e+01 -5.644632e+01 -5.614204e+01 -5.325811e+01 -3.821972e+01 -4.394736e+01 
-5.460950e+01 -5.462019e+01 -5.453573e+01 -5.455034e+01 -5.616037e+01 -5.644632e+01 -5.418198e+01 -5.599075e+01 -5.496215e+01 -5.717308e+01 
-5.501704e+01 -5.472066e+01 -5.471238e+01 -5.653591e+01 -5.509297e+01 -5.605936e+01 -5.465870e+01 -5.448872e+01 -4.464909e+01 -5.508208e+01 
-5.473505e+01 -5.521337e+01 -5.466677e+01 -5.263066e+01 -5.469133e+01 -5.605936e+01 -5.255905e+01 -5.555849e+01 -6.897170e+01 -7.025980e+01 
-5.485286e+01 -5.470776e+01 -5.445035e+01 -5.555590e+01 -5.414934e+01 -5.605936e+01 -5.339137e+01 -5.544134e+01 -4.999496e+01 -6.231440e+01 
-5.471532e+01 -5.442054e+01 -5.453887e+01 -5.625147e+01 -5.538888e+01 -5.566072e+01 -5.505505e+01 -5.459159e+01 -4.425695e+01 -5.067622e+01 
-5.476906e+01 -5.533712e+01 -5.468608e+01 -5.231553e+01 -5.428112e+01 -5.605936e+01 -5.222816e+01 -5.472379e+01 -7.134137e+01 -7.283514e+01 
-5.457472e+01 -5.489440e+01 -5.455931e+01 -5.311414e+01 -5.316012e+01 -5.566072e+01 -5.321890e+01 -5.381375e+01 -6.444665e+01 -6.450809e+01 
-5.468495e+01 -5.509296e+01 -5.482571e+01 -5.285687e+01 -5.366639e+01 -5.529640e+01 -5.375387e+01 -5.496707e+01 -6.703848e+01 -6.281956e+01 
-5.467568e+01 -5.484608e+01 -5.461501e+01 -5.387098e+01 -5.421148e+01 -5.529640e+01 -5.367090e+01 -5.507982e+01 -6.012942e+01 -6.163919e+01 
-5.487090e+01 -5.483509e+01 -5.451173e+01 -5.504440e+01 -5.406845e+01 -5.566072e+01 -5.321184e+01 -5.375439e+01 -5.369567e+01 -6.415795e+01 
-5.441176e+01 -5.453007e+01 -5.411674e+01 -5.384789e+01 -5.584712e+01 -5.605936e+01 -5.247718e+01 -5.507043e+01 -5.822690e+01 -6.621869e+01 
-5.529390e+01 -5.545433e+01 -5.499343e+01 -5.453877e+01 -5.620136e+01 -5.644632e+01 -5.320479e+01 -5.431597e+01 -6.038761e+01 -6.828562e+01 
-5.467767e+01 -5.468278e+01 -5.441058e+01 -5.464840e+01 -5.448654e+01 -5.566072e+01 -5.330823e+01 -5.434148e+01 -5.484661e+01 -6.259223e+01 
-5.546075e+01 -5.498848e+01 -5.478167e+01 -5.800116e+01 -5.512690e+01 -5.683810e+01 -5.394847e+01 -5.536848e+01 -3.801561e+01 -6.100912e+01 
-5.482192e+01 -5.446107e+01 -5.456400e+01 -5.673897e+01 -5.509546e+01 -5.644632e+01 -5.500000e+01 -5.362899e+01 -4.176157e+01 -5.121638e+01 
-5.454199e+01 -5.504101e+01 -5.451339e+01 -5.234049e+01 -5.555037e+01 -5.644632e+01 -5.247392e+01 -5.508899e+01 -6.937780e+01 -6.958675e+01 
-5.402218e+01 -5.419472e+01 -5.415236e+01 -5.320408e+01 -5.566615e+01 -5.529640e+01 -5.397247e+01 -5.691122e+01 -5.953409e+01 -5.549058e+01 
-5.487246e+01 -5.520451e+01 -5.226694e+01 -5.336417e+01 -5.365403e+01 -5.529640e+01 -4.389298e+01 -5.457516e+01 -6.509818e+01 -1.113100e+02 
-5.530570e+01 -5.497098e+01 -5.492492e+01 -5.704988e+01 -5.471601e+01 -5.605936e+01 -5.473002e+01 -5.466209e+01 -4.336379e+01 -5.636541e+01 
